apps/dataent/dataent/utils/background_jobs.py +217,Queue should be one of {0},Kø skal være en af {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<h4> Standardskabelon </h4><p> Bruger <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templatering</a> og alle områderne adresse (herunder brugerdefinerede felter hvis nogen) vil være til rådighed </p><pre> <code>{{ address_line1 }}&lt;br&gt; {% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%} {{ city }}&lt;br&gt; {% if state %}{{ state }}&lt;br&gt;{% endif -%} {% if pincode %} PIN: {{ pincode }}&lt;br&gt;{% endif -%} {{ country }}&lt;br&gt; {% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%} {% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%} {% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}</code> </pre>"
DocType: Calendar View,Start Date Field,Startdatafelt
DocType: Role,Role Name,Rollenavn
apps/dataent/dataent/templates/includes/navbar/navbar_login.html +23,Switch To Desk,Skift til skrivebordet
apps/dataent/dataent/config/core.py +27,Script or Query reports,Script eller Query rapporter
DocType: Workflow Document State,Workflow Document State,Workflow Document State
apps/dataent/dataent/public/js/dataent/request.js +146,File too big,Filen er for stor
apps/dataent/dataent/core/doctype/user/user.py +491,Email Account added multiple times,E-mailkonto tilføjet flere gange
DocType: Payment Gateway,Payment Gateway,Betaling Gateway
apps/dataent/dataent/utils/change_log.py +218,New updates are available,Nye opdateringer er tilgængelige
DocType: Portal Settings,Hide Standard Menu,Skjul Standardmenuen
apps/dataent/dataent/config/setup.py +163,Add / Manage Email Domains.,Tilføj / Administrer e-mail domæner.
apps/dataent/dataent/workflow/doctype/workflow/workflow.py +72,Cannot cancel before submitting. See Transition {0},Kan ikke annullere inden godkendelse. Se Overgang {0}
apps/dataent/dataent/www/printview.py +211,Print Format {0} is disabled,Print Format {0} er deaktiveret
,Address and Contacts,Adresse og kontaktpersoner
DocType: Notification,Send days before or after the reference date,Send dage før eller efter skæringsdatoen
DocType: User,Allow user to login only after this hour (0-24),Tillad brugeren at logge først efter denne time (0-24)
DocType: Auto Repeat,Start Date,Startdato
apps/dataent/dataent/public/js/dataent/form/link_selector.js +22,Value,Værdi
apps/dataent/dataent/email/doctype/newsletter/newsletter.py +191,Click here to verify,Klik her for at verificere
apps/dataent/dataent/utils/password_strength.py +202,Predictable substitutions like '@' instead of 'a' don't help very much.,Forudsigelige udskiftninger som &#39;@&#39; i stedet for &#39;a&#39; ikke hjælper meget.
apps/dataent/dataent/desk/doctype/todo/todo_list.js +22,Assigned By Me,Tildelt af mig
apps/dataent/dataent/utils/data.py +541,Zero,Nul
apps/dataent/dataent/core/doctype/doctype/doctype.py +106,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Ikke i Udviklings-tilstand! Sat i site_config.json eller lav 'Brugerdefineret' DocType.
DocType: Workflow State,globe,kloden
DocType: System Settings,dd.mm.yyyy,dd.mm.åååå
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +253,Hide field in Standard Print Format,Skjul feltet i Standard Print Format
DocType: ToDo,Priority,Prioritet
DocType: Email Queue,Unsubscribe Param,Afmeld Param
DocType: Auto Repeat,Weekly,Ugentlig
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,F.eks. smsgateway.com/api/send_sms.cgi
DocType: Communication,In Reply To,Som svar på
DocType: DocType,Allow Import (via Data Import Tool),Tillad Import (via Dataimport Tool)
apps/dataent/dataent/templates/print_formats/standard_macros.html +39,Sr,Sr
DocType: DocField,Float,Float
DocType: Print Settings,Page Settings,Sideindstillinger
apps/dataent/dataent/public/js/dataent/form/quick_entry.js +137,Saving...,Gemmer ...
DocType: Auto Repeat,Submit on creation,Godkend ved oprettelse
apps/dataent/dataent/www/update-password.html +71,Invalid Password,Forkert adgangskode
DocType: Contact,Purchase Master Manager,Indkøb Master manager
DocType: Module Def,Module Name,Modulnavn
DocType: DocType,DocType is a Table / Form in the application.,DocType er en tabel / formular i ansøgningen.
DocType: Social Login Key,Authorize URL,Tillad URL
DocType: Email Account,GMail,GMail
DocType: Address,Party GSTIN,Party GSTIN
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +112,{0} Report,{0} Rapport
DocType: SMS Settings,Use POST,Brug POST
DocType: Communication,SMS,SMS
apps/dataent/dataent/website/doctype/website_slideshow/website_slideshow.js +14,Fetch Images,Hent billeder
DocType: DocType,Web View,Web View
apps/dataent/dataent/public/js/dataent/form/print.js +226,Warning: This Print Format is in old style and cannot be generated via the API.,Advarsel: dette Print Format er gamle stil og kan ikke genereres via API.
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +813,Totals,Totaler
DocType: DocField,Print Width,Print Bredde
,Setup Wizard,Setup Wizard
DocType: Address,GST State Number,GST-nummer
DocType: Chat Message,Visitor,Besøgende
DocType: User,Allow user to login only before this hour (0-24),Tillad brugeren at logge kun inden denne time (0-24)
DocType: Social Login Key,Access Token URL,Adgangstoken URL
apps/dataent/dataent/core/doctype/file/file.py +142,Folder is mandatory,Folder er obligatorisk
apps/dataent/dataent/desk/doctype/todo/todo.py +23,{0} assigned {1}: {2},{0} tildelt {1}: {2}
apps/dataent/dataent/www/contact.py +57,New Message from Website Contact Page,Ny besked fra webmaster-kontaktsiden
DocType: Notification,Reference Date,Henvisning Dato
apps/dataent/dataent/core/doctype/sms_settings/sms_settings.py +27,Please enter valid mobile nos,Indtast venligst gyldige mobiltelefonnumre
apps/dataent/dataent/public/js/dataent/desk.js +18,Some of the features might not work in your browser. Please update your browser to the latest version.,Nogle af funktionerne fungerer muligvis ikke i din browser. Opdater din browser til den nyeste version.
apps/dataent/dataent/utils/bot.py +185,"Don't know, ask 'help'","Ved ikke, spørg &#39;hjælp&#39;"
DocType: DocType,Comments and Communications will be associated with this linked document,Kommentarer og kommunikation vil være forbundet med dette forbundet dokument
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_sidebar.html +3,Filter...,Filter ...
DocType: Workflow State,bold,fed
DocType: Chat Profile,Status,Status
DocType: GCalendar Settings,Client Secret,Client Secret
DocType: Data Migration Mapping Detail,Child Table Mapping,Børnebordskortlægning
DocType: Company History,Year,År
DocType: User Social Login,Provider,provider
DocType: OAuth Client, Advanced Settings,Avancerede indstillinger
apps/dataent/dataent/integrations/doctype/gsuite_settings/gsuite_settings.js +22,Please enter values for GSuite Access Key and GSuite Access Secret,Indtast værdier for GSuite Access Key og GSuite Access Secret
apps/dataent/dataent/website/doctype/website_settings/website_settings.py +34,{0} does not exist in row {1},{0} findes ikke i rækken {1}
apps/dataent/dataent/core/doctype/sms_settings/sms_settings.py +63,Please Update SMS Settings,Opdatér venligst SMS-indstillinger
DocType: Event,Event Type,Begivenhed Type
DocType: User,Last Known Versions,Sidst kendte versioner
apps/dataent/dataent/config/setup.py +158,Add / Manage Email Accounts.,Tilføj / Håndter e-mail-konti.
DocType: Newsletter,Published,Udgivet
apps/dataent/dataent/templates/emails/auto_reply.html +1,Thank you for your email,Tak for din e-mail
DocType: DocField,Small Text,Lille tekst
DocType: Workflow,Allow approval for creator of the document,Tillad godkendelse til skaberen af dokumentet
DocType: Webhook,on_cancel,on_cancel
DocType: Social Login Key,API Endpoint Args,API Endpoint Args
apps/dataent/dataent/core/doctype/user/user.py +911,Administrator accessed {0} on {1} via IP Address {2}.,Administrator adgang {0} på {1} via IP-adresse {2}.
apps/dataent/dataent/public/js/dataent/ui/filters/filter.js +10,Equals,Lig
apps/dataent/dataent/core/doctype/doctype/doctype.py +543,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Valg &#39;Dynamic Link&#39; type feltet skal pege på en anden Link Field med muligheder som &#39;DocType&#39;
DocType: About Us Settings,Team Members Heading,Team Members Udgifts
apps/dataent/dataent/utils/csvutils.py +37,Invalid CSV Format,Ugyldigt CSV-format
apps/dataent/dataent/desk/page/backups/backups.js +8,Set Number of Backups,Angiv antal sikkerhedskopier
apps/dataent/dataent/templates/emails/recurring_document_failed.html +6,Please correct the,Ret venligst
DocType: DocField,Do not allow user to change after set the first time,Tillad ikke brugeren at ændre sig efter indstille den første gang
apps/dataent/dataent/public/js/dataent/upload.js +275,Private or Public?,Privat eller offentlig?
apps/dataent/dataent/utils/data.py +648,1 year ago,1 år siden
DocType: Contact,Contact,Kontakt
DocType: User,Third Party Authentication,Third Party Authentication
DocType: Website Settings,Banner is above the Top Menu Bar.,Banner er over den øverste menubjælke.
DocType: User,API Secret,API Secret
apps/dataent/dataent/public/js/dataent/views/calendar/calendar.js +29,{0} Calendar,{0} Kalender
apps/dataent/dataent/public/js/dataent/views/reports/query_report.js +584,Export Report: ,Udlæs rapport:
DocType: Data Migration Run,Push Update,Tryk opdatering
apps/dataent/dataent/templates/emails/recurring_document_failed.html +10,in the Auto Repeat document,i automatisk gentagelsesdokumentet
DocType: Email Account,Port,Port
DocType: Print Format,Arial,Arial
apps/dataent/dataent/auth.py +201,Incomplete login details,Ufuldstændige loginoplysninger
apps/dataent/dataent/config/core.py +12,Models (building blocks) of the Application,Modeller (byggesten) af ansøgningen
DocType: Website Slideshow,Slideshow like display for the website,Slideshow ligesom display til hjemmesiden
apps/dataent/dataent/config/setup.py +168,Setup Notifications based on various criteria.,Opsætningsmeddelelser baseret på forskellige kriterier.
DocType: Communication,Updated,Opdateret
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +105,Select Module,Vælg Module
apps/dataent/dataent/public/js/dataent/chat.js +1591,Search or Create a New Chat,Søg eller Opret en ny chat
apps/dataent/dataent/sessions.py +29,Cache Cleared,Cache Ryddet
DocType: Email Account,UIDVALIDITY,UIDVALIDITY
apps/dataent/dataent/public/js/dataent/views/communication.js +15,New Email,Ny e-mail
DocType: Custom DocPerm,Export,Udlæs
DocType: Dropbox Settings,Dropbox Settings,Dropbox Indstillinger
DocType: About Us Settings,More content for the bottom of the page.,Mere indhold til bunden af siden.
DocType: Workflow,DocType on which this Workflow is applicable.,DocType for denne Workflow er gældende.
DocType: Feedback Trigger,Enabled,Aktiv
apps/dataent/dataent/desk/page/setup_wizard/setup_wizard.js +222,Failed to complete setup,Kunne ikke fuldføre opsætningen
DocType: Tag Category,Category Name,Kategori Navn
apps/dataent/dataent/email/doctype/email_group/email_group.js +11,Import Subscribers,Import Abonnenter
DocType: Print Settings,PDF Settings,PDF-indstillinger
DocType: Kanban Board Column,Column Name,Kolonnenavn
DocType: Language,Based On,Baseret på
apps/dataent/dataent/printing/doctype/print_format/print_format.js +34,Make Default,Gør til standard
apps/dataent/dataent/core/doctype/doctype/doctype.py +585,Fieldtype {0} for {1} cannot be indexed,FieldType {0} for {1} kan ikke indekseres
DocType: Communication,Email Account,E-mailkonto
DocType: Workflow State,Download,Hent
DocType: Blog Post,Blog Intro,Blog Intro
DocType: Async Task,Result,Resultat
DocType: Webhook,on_update_after_submit,on_update_after_submit
DocType: System Settings,Allow Login using User Name,Tillad login med brugernavn
apps/dataent/dataent/core/doctype/report/report.js +37,Enable Report,Aktiver rapport
DocType: DocField,Display Depends On,Displayet afhænger af
DocType: Social Login Key,API Endpoint,API Endpoint
DocType: Web Page,Insert Code,Indsæt kode
DocType: Data Migration Run,Current Mapping Type,Aktuel kortlægningstype
DocType: ToDo,Low,Lav
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +697,You can add dynamic properties from the document by using Jinja templating.,Du kan tilføje dynamiske egenskaber fra dokumentet ved hjælp Jinja templating.
apps/dataent/dataent/commands/site.py +463,Invalid limit {0},Ugyldig grænse {0}
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +134,List a document type,Liste en dokumenttype
DocType: Event,Ref Type,Ref Type
apps/dataent/dataent/core/doctype/data_import/exporter.py +65,"If you are uploading new records, leave the ""name"" (ID) column blank.","Hvis du uploader nye rekorder, forlader &quot;navn&quot; (ID) søjle tom."
DocType: Data Migration Run,Current Mapping Delete Start,Aktuel kortlægning Slet start
apps/dataent/dataent/config/core.py +47,Errors in Background Events,Fejl i baggrunds-begivenheder
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +399,No of Columns,Antal kolonner
